entry,path,row,col
7605,training_data_singles/entry7605.jpg,47.0,31.0
7606,training_data_singles/entry7606.jpg,12.0,37.0
7607,training_data_singles/entry7607.jpg,10.0,37.0
7608,training_data_singles/entry7608.jpg,28.0,26.0
7609,training_data_singles/entry7609.jpg,23.0,26.0
7610,training_data_singles/entry7610.jpg,56.0,35.0
7611,training_data_singles/entry7611.jpg,16.0,38.0
7612,training_data_singles/entry7612.jpg,11.0,38.0
7613,training_data_singles/entry7613.jpg,27.0,28.0
7614,training_data_singles/entry7614.jpg,26.0,30.0
7615,training_data_singles/entry7615.jpg,39.0,34.0
7616,training_data_singles/entry7616.jpg,30.0,40.0
7617,training_data_singles/entry7617.jpg,42.0,24.0
7618,training_data_singles/entry7618.jpg,36.0,27.0
7619,training_data_singles/entry7619.jpg,64.0,37.0
7620,training_data_singles/entry7620.jpg,15.0,35.0
7621,training_data_singles/entry7621.jpg,14.0,37.0
7622,training_data_singles/entry7622.jpg,12.0,49.0
7623,training_data_singles/entry7623.jpg,19.0,33.0
7624,training_data_singles/entry7624.jpg,36.0,38.0
7625,training_data_singles/entry7625.jpg,45.0,39.0
7626,training_data_singles/entry7626.jpg,45.0,38.0
7627,training_data_singles/entry7627.jpg,38.0,33.0
7628,training_data_singles/entry7628.jpg,0.0,0.0
7629,training_data_singles/entry7629.jpg,28.0,43.0
7630,training_data_singles/entry7630.jpg,64.0,64.0
7631,training_data_singles/entry7631.jpg,31.0,30.0
7632,training_data_singles/entry7632.jpg,26.0,35.0
7633,training_data_singles/entry7633.jpg,43.0,18.0
7634,training_data_singles/entry7634.jpg,42.0,15.0
7635,training_data_singles/entry7635.jpg,38.0,14.0
7636,training_data_singles/entry7636.jpg,34.0,24.0
7637,training_data_singles/entry7637.jpg,36.0,44.0
7638,training_data_singles/entry7638.jpg,36.0,42.0
7639,training_data_singles/entry7639.jpg,32.0,37.0
7640,training_data_singles/entry7640.jpg,25.0,35.0
7641,training_data_singles/entry7641.jpg,1.0,52.0
7642,training_data_singles/entry7642.jpg,39.0,38.0
7643,training_data_singles/entry7643.jpg,26.0,32.0
7644,training_data_singles/entry7644.jpg,23.0,31.0
7645,training_data_singles/entry7645.jpg,30.0,31.0
7646,training_data_singles/entry7646.jpg,29.0,39.0
7647,training_data_singles/entry7647.jpg,31.0,42.0
7648,training_data_singles/entry7648.jpg,33.0,40.0
7649,training_data_singles/entry7649.jpg,33.0,38.0
7650,training_data_singles/entry7650.jpg,40.0,15.0
7651,training_data_singles/entry7651.jpg,38.0,12.0
7652,training_data_singles/entry7652.jpg,35.0,2.0
7653,training_data_singles/entry7653.jpg,43.0,26.0
7654,training_data_singles/entry7654.jpg,37.0,28.0
7655,training_data_singles/entry7655.jpg,33.0,22.0
7656,training_data_singles/entry7656.jpg,33.0,24.0
7657,training_data_singles/entry7657.jpg,34.0,22.0
7658,training_data_singles/entry7658.jpg,27.0,36.0
7659,training_data_singles/entry7659.jpg,0.0,51.0
7660,training_data_singles/entry7660.jpg,40.0,34.0
7661,training_data_singles/entry7661.jpg,36.0,32.0
7662,training_data_singles/entry7662.jpg,18.0,27.0
7663,training_data_singles/entry7663.jpg,16.0,26.0
7664,training_data_singles/entry7664.jpg,39.0,64.0
7665,training_data_singles/entry7665.jpg,34.0,45.0
7666,training_data_singles/entry7666.jpg,32.0,47.0
7667,training_data_singles/entry7667.jpg,32.0,41.0
7668,training_data_singles/entry7668.jpg,33.0,38.0
7669,training_data_singles/entry7669.jpg,31.0,23.0
7670,training_data_singles/entry7670.jpg,32.0,8.0
7671,training_data_singles/entry7671.jpg,32.0,5.0
7672,training_data_singles/entry7672.jpg,32.0,23.0
7673,training_data_singles/entry7673.jpg,35.0,18.0
7674,training_data_singles/entry7674.jpg,35.0,14.0
7675,training_data_singles/entry7675.jpg,33.0,37.0
7676,training_data_singles/entry7676.jpg,27.0,32.0
7677,training_data_singles/entry7677.jpg,27.0,32.0
7678,training_data_singles/entry7678.jpg,37.0,38.0
7679,training_data_singles/entry7679.jpg,40.0,30.0
7680,training_data_singles/entry7680.jpg,37.0,30.0
7681,training_data_singles/entry7681.jpg,12.0,34.0
7682,training_data_singles/entry7682.jpg,10.0,33.0
7683,training_data_singles/entry7683.jpg,34.0,35.0
7684,training_data_singles/entry7684.jpg,15.0,32.0
7685,training_data_singles/entry7685.jpg,42.0,33.0
7686,training_data_singles/entry7686.jpg,11.0,34.0
7687,training_data_singles/entry7687.jpg,30.0,38.0
7688,training_data_singles/entry7688.jpg,30.0,37.0
7689,training_data_singles/entry7689.jpg,28.0,41.0
7690,training_data_singles/entry7690.jpg,24.0,0.0
7691,training_data_singles/entry7691.jpg,13.0,16.0
7692,training_data_singles/entry7692.jpg,16.0,35.0
7693,training_data_singles/entry7693.jpg,40.0,38.0
7694,training_data_singles/entry7694.jpg,42.0,34.0
7695,training_data_singles/entry7695.jpg,27.0,38.0
7696,training_data_singles/entry7696.jpg,25.0,38.0
7697,training_data_singles/entry7697.jpg,34.0,21.0
7698,training_data_singles/entry7698.jpg,32.0,28.0
7699,training_data_singles/entry7699.jpg,32.0,17.0
7700,training_data_singles/entry7700.jpg,32.0,24.0
7701,training_data_singles/entry7701.jpg,32.0,35.0
7702,training_data_singles/entry7702.jpg,32.0,35.0
7703,training_data_singles/entry7703.jpg,37.0,45.0
7704,training_data_singles/entry7704.jpg,33.0,36.0
7705,training_data_singles/entry7705.jpg,36.0,41.0
7706,training_data_singles/entry7706.jpg,31.0,23.0
7707,training_data_singles/entry7707.jpg,33.0,20.0
7708,training_data_singles/entry7708.jpg,31.0,14.0
7709,training_data_singles/entry7709.jpg,34.0,43.0
7710,training_data_singles/entry7710.jpg,32.0,36.0
7711,training_data_singles/entry7711.jpg,31.0,39.0
7712,training_data_singles/entry7712.jpg,27.0,30.0
7713,training_data_singles/entry7713.jpg,29.0,39.0
7714,training_data_singles/entry7714.jpg,31.0,37.0
7715,training_data_singles/entry7715.jpg,18.0,32.0
7716,training_data_singles/entry7716.jpg,19.0,31.0
7717,training_data_singles/entry7717.jpg,0.0,5.0
7718,training_data_singles/entry7718.jpg,64.0,56.0
7719,training_data_singles/entry7719.jpg,52.0,36.0
7720,training_data_singles/entry7720.jpg,53.0,34.0
7721,training_data_singles/entry7721.jpg,32.0,20.0
7722,training_data_singles/entry7722.jpg,30.0,23.0
7723,training_data_singles/entry7723.jpg,31.0,24.0
7724,training_data_singles/entry7724.jpg,33.0,48.0
7725,training_data_singles/entry7725.jpg,33.0,36.0
7726,training_data_singles/entry7726.jpg,32.0,43.0
7727,training_data_singles/entry7727.jpg,32.0,37.0
7728,training_data_singles/entry7728.jpg,39.0,38.0
7729,training_data_singles/entry7729.jpg,32.0,24.0
7730,training_data_singles/entry7730.jpg,24.0,42.0
7731,training_data_singles/entry7731.jpg,33.0,41.0
7732,training_data_singles/entry7732.jpg,33.0,36.0
7733,training_data_singles/entry7733.jpg,13.0,0.0
7734,training_data_singles/entry7734.jpg,22.0,37.0
7735,training_data_singles/entry7735.jpg,40.0,32.0
7736,training_data_singles/entry7736.jpg,28.0,44.0
7737,training_data_singles/entry7737.jpg,26.0,43.0
7738,training_data_singles/entry7738.jpg,33.0,23.0
7739,training_data_singles/entry7739.jpg,32.0,26.0
7740,training_data_singles/entry7740.jpg,33.0,17.0
7741,training_data_singles/entry7741.jpg,32.0,18.0
7742,training_data_singles/entry7742.jpg,34.0,55.0
7743,training_data_singles/entry7743.jpg,32.0,50.0
7744,training_data_singles/entry7744.jpg,31.0,42.0
7745,training_data_singles/entry7745.jpg,30.0,36.0
7746,training_data_singles/entry7746.jpg,31.0,57.0
7747,training_data_singles/entry7747.jpg,37.0,38.0
7748,training_data_singles/entry7748.jpg,24.0,32.0
7749,training_data_singles/entry7749.jpg,39.0,34.0
7750,training_data_singles/entry7750.jpg,43.0,33.0
7751,training_data_singles/entry7751.jpg,23.0,23.0
7752,training_data_singles/entry7752.jpg,20.0,26.0
7753,training_data_singles/entry7753.jpg,24.0,34.0
7754,training_data_singles/entry7754.jpg,32.0,58.0
7755,training_data_singles/entry7755.jpg,30.0,38.0
7756,training_data_singles/entry7756.jpg,38.0,38.0
7757,training_data_singles/entry7757.jpg,37.0,32.0
7758,training_data_singles/entry7758.jpg,36.0,18.0
7759,training_data_singles/entry7759.jpg,42.0,4.0
7760,training_data_singles/entry7760.jpg,36.0,13.0
7761,training_data_singles/entry7761.jpg,32.0,59.0
7762,training_data_singles/entry7762.jpg,32.0,50.0
7763,training_data_singles/entry7763.jpg,31.0,45.0
7764,training_data_singles/entry7764.jpg,32.0,40.0
7765,training_data_singles/entry7765.jpg,25.0,24.0
7766,training_data_singles/entry7766.jpg,42.0,34.0
7767,training_data_singles/entry7767.jpg,19.0,37.0
7768,training_data_singles/entry7768.jpg,30.0,30.0
7769,training_data_singles/entry7769.jpg,35.0,19.0
7770,training_data_singles/entry7770.jpg,35.0,15.0
7771,training_data_singles/entry7771.jpg,35.0,0.0
7772,training_data_singles/entry7772.jpg,36.0,64.0
7773,training_data_singles/entry7773.jpg,31.0,39.0
7774,training_data_singles/entry7774.jpg,30.0,43.0
7775,training_data_singles/entry7775.jpg,29.0,44.0
7776,training_data_singles/entry7776.jpg,30.0,39.0
7777,training_data_singles/entry7777.jpg,36.0,29.0
7778,training_data_singles/entry7778.jpg,35.0,30.0
7779,training_data_singles/entry7779.jpg,28.0,19.0
7780,training_data_singles/entry7780.jpg,29.0,23.0
7781,training_data_singles/entry7781.jpg,27.0,31.0
7782,training_data_singles/entry7782.jpg,27.0,31.0
7783,training_data_singles/entry7783.jpg,27.0,24.0
7784,training_data_singles/entry7784.jpg,30.0,28.0
7785,training_data_singles/entry7785.jpg,37.0,40.0
7786,training_data_singles/entry7786.jpg,39.0,39.0
7787,training_data_singles/entry7787.jpg,38.0,22.0
7788,training_data_singles/entry7788.jpg,38.0,18.0
7789,training_data_singles/entry7789.jpg,39.0,44.0
7790,training_data_singles/entry7790.jpg,38.0,43.0
7791,training_data_singles/entry7791.jpg,25.0,38.0
7792,training_data_singles/entry7792.jpg,31.0,40.0
7793,training_data_singles/entry7793.jpg,31.0,37.0
7794,training_data_singles/entry7794.jpg,24.0,31.0
7795,training_data_singles/entry7795.jpg,44.0,32.0
7796,training_data_singles/entry7796.jpg,36.0,20.0
7797,training_data_singles/entry7797.jpg,34.0,14.0
7798,training_data_singles/entry7798.jpg,24.0,33.0
7799,training_data_singles/entry7799.jpg,23.0,33.0
7800,training_data_singles/entry7800.jpg,29.0,35.0
7801,training_data_singles/entry7801.jpg,25.0,34.0
7802,training_data_singles/entry7802.jpg,20.0,33.0
7803,training_data_singles/entry7803.jpg,29.0,42.0
7804,training_data_singles/entry7804.jpg,30.0,36.0
7805,training_data_singles/entry7805.jpg,36.0,38.0
7806,training_data_singles/entry7806.jpg,33.0,21.0
7807,training_data_singles/entry7807.jpg,32.0,23.0
7808,training_data_singles/entry7808.jpg,39.0,0.0
7809,training_data_singles/entry7809.jpg,34.0,14.0
7810,training_data_singles/entry7810.jpg,34.0,20.0
7811,training_data_singles/entry7811.jpg,18.0,47.0
7812,training_data_singles/entry7812.jpg,12.0,45.0
7813,training_data_singles/entry7813.jpg,16.0,64.0
7814,training_data_singles/entry7814.jpg,47.0,31.0
7815,training_data_singles/entry7815.jpg,26.0,39.0
7816,training_data_singles/entry7816.jpg,21.0,38.0
7817,training_data_singles/entry7817.jpg,33.0,25.0
7818,training_data_singles/entry7818.jpg,32.0,27.0
7819,training_data_singles/entry7819.jpg,35.0,49.0
7820,training_data_singles/entry7820.jpg,17.0,22.0
7821,training_data_singles/entry7821.jpg,23.0,27.0
7822,training_data_singles/entry7822.jpg,14.0,26.0
7823,training_data_singles/entry7823.jpg,34.0,38.0
7824,training_data_singles/entry7824.jpg,42.0,32.0
7825,training_data_singles/entry7825.jpg,13.0,40.0
7826,training_data_singles/entry7826.jpg,10.0,40.0
7827,training_data_singles/entry7827.jpg,36.0,29.0
7828,training_data_singles/entry7828.jpg,40.0,25.0
7829,training_data_singles/entry7829.jpg,31.0,25.0
7830,training_data_singles/entry7830.jpg,36.0,45.0
7831,training_data_singles/entry7831.jpg,33.0,40.0
7832,training_data_singles/entry7832.jpg,32.0,35.0
7833,training_data_singles/entry7833.jpg,3.0,30.0
7834,training_data_singles/entry7834.jpg,41.0,40.0
7835,training_data_singles/entry7835.jpg,18.0,38.0
7836,training_data_singles/entry7836.jpg,15.0,39.0
7837,training_data_singles/entry7837.jpg,32.0,36.0
7838,training_data_singles/entry7838.jpg,30.0,36.0
7839,training_data_singles/entry7839.jpg,22.0,31.0
7840,training_data_singles/entry7840.jpg,29.0,32.0
7841,training_data_singles/entry7841.jpg,40.0,50.0
7842,training_data_singles/entry7842.jpg,34.0,36.0
7843,training_data_singles/entry7843.jpg,19.0,29.0
7844,training_data_singles/entry7844.jpg,16.0,27.0
7845,training_data_singles/entry7845.jpg,31.0,22.0
7846,training_data_singles/entry7846.jpg,32.0,24.0
7847,training_data_singles/entry7847.jpg,39.0,22.0
7848,training_data_singles/entry7848.jpg,38.0,18.0
7849,training_data_singles/entry7849.jpg,32.0,51.0
7850,training_data_singles/entry7850.jpg,32.0,49.0
7851,training_data_singles/entry7851.jpg,40.0,63.0
7852,training_data_singles/entry7852.jpg,33.0,45.0
7853,training_data_singles/entry7853.jpg,33.0,34.0
7854,training_data_singles/entry7854.jpg,41.0,31.0
7855,training_data_singles/entry7855.jpg,37.0,31.0
7856,training_data_singles/entry7856.jpg,17.0,31.0
7857,training_data_singles/entry7857.jpg,34.0,22.0
7858,training_data_singles/entry7858.jpg,32.0,23.0
7859,training_data_singles/entry7859.jpg,26.0,40.0
7860,training_data_singles/entry7860.jpg,36.0,26.0
7861,training_data_singles/entry7861.jpg,33.0,29.0
7862,training_data_singles/entry7862.jpg,14.0,31.0
7863,training_data_singles/entry7863.jpg,51.0,52.0
7864,training_data_singles/entry7864.jpg,41.0,30.0
7865,training_data_singles/entry7865.jpg,14.0,40.0
7866,training_data_singles/entry7866.jpg,13.0,40.0
7867,training_data_singles/entry7867.jpg,34.0,36.0
7868,training_data_singles/entry7868.jpg,35.0,34.0
7869,training_data_singles/entry7869.jpg,23.0,28.0
7870,training_data_singles/entry7870.jpg,30.0,42.0
7871,training_data_singles/entry7871.jpg,29.0,42.0
7872,training_data_singles/entry7872.jpg,33.0,25.0
7873,training_data_singles/entry7873.jpg,32.0,27.0
7874,training_data_singles/entry7874.jpg,32.0,27.0
7875,training_data_singles/entry7875.jpg,39.0,53.0
7876,training_data_singles/entry7876.jpg,34.0,27.0
7877,training_data_singles/entry7877.jpg,28.0,22.0
7878,training_data_singles/entry7878.jpg,27.0,33.0
7879,training_data_singles/entry7879.jpg,25.0,30.0
7880,training_data_singles/entry7880.jpg,27.0,33.0
7881,training_data_singles/entry7881.jpg,31.0,25.0
7882,training_data_singles/entry7882.jpg,31.0,25.0
7883,training_data_singles/entry7883.jpg,32.0,40.0
7884,training_data_singles/entry7884.jpg,34.0,38.0
7885,training_data_singles/entry7885.jpg,14.0,31.0
7886,training_data_singles/entry7886.jpg,60.0,28.0
7887,training_data_singles/entry7887.jpg,33.0,29.0
7888,training_data_singles/entry7888.jpg,37.0,55.0
7889,training_data_singles/entry7889.jpg,34.0,49.0
7890,training_data_singles/entry7890.jpg,33.0,48.0
7891,training_data_singles/entry7891.jpg,31.0,37.0
7892,training_data_singles/entry7892.jpg,25.0,29.0
7893,training_data_singles/entry7893.jpg,16.0,31.0
7894,training_data_singles/entry7894.jpg,0.0,0.0
7895,training_data_singles/entry7895.jpg,64.0,64.0
7896,training_data_singles/entry7896.jpg,48.0,31.0
7897,training_data_singles/entry7897.jpg,29.0,38.0
7898,training_data_singles/entry7898.jpg,26.0,38.0
7899,training_data_singles/entry7899.jpg,46.0,32.0
7900,training_data_singles/entry7900.jpg,38.0,32.0
7901,training_data_singles/entry7901.jpg,26.0,33.0
7902,training_data_singles/entry7902.jpg,24.0,33.0
7903,training_data_singles/entry7903.jpg,27.0,50.0
7904,training_data_singles/entry7904.jpg,41.0,36.0
7905,training_data_singles/entry7905.jpg,34.0,38.0
7906,training_data_singles/entry7906.jpg,25.0,36.0
7907,training_data_singles/entry7907.jpg,28.0,31.0
7908,training_data_singles/entry7908.jpg,32.0,15.0
7909,training_data_singles/entry7909.jpg,32.0,15.0
7910,training_data_singles/entry7910.jpg,33.0,27.0
7911,training_data_singles/entry7911.jpg,47.0,50.0
7912,training_data_singles/entry7912.jpg,36.0,37.0
7913,training_data_singles/entry7913.jpg,32.0,55.0
7914,training_data_singles/entry7914.jpg,28.0,41.0
7915,training_data_singles/entry7915.jpg,27.0,36.0
7916,training_data_singles/entry7916.jpg,26.0,36.0
7917,training_data_singles/entry7917.jpg,38.0,33.0
7918,training_data_singles/entry7918.jpg,31.0,21.0
7919,training_data_singles/entry7919.jpg,30.0,8.0
7920,training_data_singles/entry7920.jpg,31.0,21.0
7921,training_data_singles/entry7921.jpg,33.0,6.0
7922,training_data_singles/entry7922.jpg,32.0,23.0
7923,training_data_singles/entry7923.jpg,27.0,20.0
7924,training_data_singles/entry7924.jpg,29.0,22.0
7925,training_data_singles/entry7925.jpg,36.0,41.0
7926,training_data_singles/entry7926.jpg,14.0,39.0
7927,training_data_singles/entry7927.jpg,31.0,64.0
7928,training_data_singles/entry7928.jpg,37.0,40.0
7929,training_data_singles/entry7929.jpg,25.0,34.0
7930,training_data_singles/entry7930.jpg,24.0,33.0
7931,training_data_singles/entry7931.jpg,34.0,41.0
7932,training_data_singles/entry7932.jpg,34.0,43.0
7933,training_data_singles/entry7933.jpg,33.0,36.0
7934,training_data_singles/entry7934.jpg,36.0,18.0
7935,training_data_singles/entry7935.jpg,35.0,17.0
7936,training_data_singles/entry7936.jpg,37.0,35.0
7937,training_data_singles/entry7937.jpg,35.0,19.0
7938,training_data_singles/entry7938.jpg,32.0,26.0
7939,training_data_singles/entry7939.jpg,32.0,43.0
7940,training_data_singles/entry7940.jpg,37.0,36.0
7941,training_data_singles/entry7941.jpg,24.0,38.0
7942,training_data_singles/entry7942.jpg,24.0,37.0
7943,training_data_singles/entry7943.jpg,29.0,24.0
7944,training_data_singles/entry7944.jpg,29.0,28.0
7945,training_data_singles/entry7945.jpg,37.0,33.0
7946,training_data_singles/entry7946.jpg,28.0,32.0
7947,training_data_singles/entry7947.jpg,39.0,36.0
7948,training_data_singles/entry7948.jpg,24.0,45.0
7949,training_data_singles/entry7949.jpg,24.0,41.0
7950,training_data_singles/entry7950.jpg,18.0,29.0
7951,training_data_singles/entry7951.jpg,46.0,28.0
7952,training_data_singles/entry7952.jpg,42.0,33.0
7953,training_data_singles/entry7953.jpg,25.0,37.0
7954,training_data_singles/entry7954.jpg,22.0,37.0
7955,training_data_singles/entry7955.jpg,26.0,24.0
7956,training_data_singles/entry7956.jpg,30.0,31.0
7957,training_data_singles/entry7957.jpg,28.0,22.0
7958,training_data_singles/entry7958.jpg,34.0,18.0
7959,training_data_singles/entry7959.jpg,34.0,14.0
7960,training_data_singles/entry7960.jpg,31.0,7.0
7961,training_data_singles/entry7961.jpg,31.0,25.0
7962,training_data_singles/entry7962.jpg,37.0,46.0
7963,training_data_singles/entry7963.jpg,35.0,40.0
7964,training_data_singles/entry7964.jpg,6.0,54.0
7965,training_data_singles/entry7965.jpg,37.0,42.0
7966,training_data_singles/entry7966.jpg,34.0,41.0
7967,training_data_singles/entry7967.jpg,35.0,37.0
7968,training_data_singles/entry7968.jpg,26.0,25.0
7969,training_data_singles/entry7969.jpg,25.0,24.0
7970,training_data_singles/entry7970.jpg,33.0,19.0
7971,training_data_singles/entry7971.jpg,29.0,15.0
7972,training_data_singles/entry7972.jpg,31.0,28.0
7973,training_data_singles/entry7973.jpg,18.0,62.0
7974,training_data_singles/entry7974.jpg,51.0,58.0
7975,training_data_singles/entry7975.jpg,22.0,35.0
7976,training_data_singles/entry7976.jpg,32.0,48.0
7977,training_data_singles/entry7977.jpg,31.0,35.0
7978,training_data_singles/entry7978.jpg,31.0,39.0
7979,training_data_singles/entry7979.jpg,34.0,40.0
7980,training_data_singles/entry7980.jpg,41.0,32.0
7981,training_data_singles/entry7981.jpg,49.0,31.0
7982,training_data_singles/entry7982.jpg,40.0,32.0
7983,training_data_singles/entry7983.jpg,25.0,41.0
7984,training_data_singles/entry7984.jpg,28.0,37.0
7985,training_data_singles/entry7985.jpg,32.0,34.0
7986,training_data_singles/entry7986.jpg,27.0,32.0
7987,training_data_singles/entry7987.jpg,25.0,32.0
7988,training_data_singles/entry7988.jpg,44.0,29.0
7989,training_data_singles/entry7989.jpg,45.0,24.0
7990,training_data_singles/entry7990.jpg,17.0,10.0
7991,training_data_singles/entry7991.jpg,32.0,24.0
7992,training_data_singles/entry7992.jpg,32.0,39.0
7993,training_data_singles/entry7993.jpg,32.0,45.0
7994,training_data_singles/entry7994.jpg,35.0,40.0
7995,training_data_singles/entry7995.jpg,40.0,29.0
7996,training_data_singles/entry7996.jpg,24.0,51.0
7997,training_data_singles/entry7997.jpg,21.0,39.0
7998,training_data_singles/entry7998.jpg,34.0,24.0
7999,training_data_singles/entry7999.jpg,32.0,27.0
8000,training_data_singles/entry8000.jpg,38.0,58.0
8001,training_data_singles/entry8001.jpg,33.0,39.0
8002,training_data_singles/entry8002.jpg,30.0,40.0
8003,training_data_singles/entry8003.jpg,36.0,23.0
8004,training_data_singles/entry8004.jpg,37.0,22.0
8005,training_data_singles/entry8005.jpg,33.0,21.0
8006,training_data_singles/entry8006.jpg,31.0,20.0
8007,training_data_singles/entry8007.jpg,29.0,21.0
8008,training_data_singles/entry8008.jpg,17.0,11.0
8009,training_data_singles/entry8009.jpg,30.0,36.0
8010,training_data_singles/entry8010.jpg,27.0,35.0
8011,training_data_singles/entry8011.jpg,0.0,59.0
8012,training_data_singles/entry8012.jpg,64.0,3.0
8013,training_data_singles/entry8013.jpg,43.0,32.0
8014,training_data_singles/entry8014.jpg,38.0,32.0
8015,training_data_singles/entry8015.jpg,29.0,26.0
8016,training_data_singles/entry8016.jpg,26.0,25.0
8017,training_data_singles/entry8017.jpg,32.0,28.0
8018,training_data_singles/entry8018.jpg,40.0,44.0
8019,training_data_singles/entry8019.jpg,42.0,37.0
8020,training_data_singles/entry8020.jpg,34.0,45.0
8021,training_data_singles/entry8021.jpg,35.0,42.0
8022,training_data_singles/entry8022.jpg,27.0,29.0
8023,training_data_singles/entry8023.jpg,37.0,45.0
8024,training_data_singles/entry8024.jpg,34.0,20.0
8025,training_data_singles/entry8025.jpg,34.0,19.0
8026,training_data_singles/entry8026.jpg,34.0,20.0
8027,training_data_singles/entry8027.jpg,32.0,19.0
8028,training_data_singles/entry8028.jpg,31.0,31.0
8029,training_data_singles/entry8029.jpg,11.0,32.0
8030,training_data_singles/entry8030.jpg,44.0,33.0
8031,training_data_singles/entry8031.jpg,40.0,30.0
8032,training_data_singles/entry8032.jpg,25.0,36.0
8033,training_data_singles/entry8033.jpg,23.0,35.0
8034,training_data_singles/entry8034.jpg,31.0,16.0
8035,training_data_singles/entry8035.jpg,31.0,25.0
8036,training_data_singles/entry8036.jpg,27.0,42.0
8037,training_data_singles/entry8037.jpg,24.0,39.0
8038,training_data_singles/entry8038.jpg,38.0,28.0
8039,training_data_singles/entry8039.jpg,32.0,51.0
8040,training_data_singles/entry8040.jpg,29.0,37.0
8041,training_data_singles/entry8041.jpg,36.0,30.0
8042,training_data_singles/entry8042.jpg,27.0,36.0
8043,training_data_singles/entry8043.jpg,29.0,34.0
8044,training_data_singles/entry8044.jpg,12.0,0.0
8045,training_data_singles/entry8045.jpg,51.0,27.0
8046,training_data_singles/entry8046.jpg,24.0,33.0
8047,training_data_singles/entry8047.jpg,27.0,38.0
8048,training_data_singles/entry8048.jpg,28.0,34.0
8049,training_data_singles/entry8049.jpg,34.0,18.0
8050,training_data_singles/entry8050.jpg,45.0,31.0
8051,training_data_singles/entry8051.jpg,35.0,32.0
8052,training_data_singles/entry8052.jpg,33.0,50.0
8053,training_data_singles/entry8053.jpg,32.0,46.0
8054,training_data_singles/entry8054.jpg,32.0,36.0
8055,training_data_singles/entry8055.jpg,31.0,17.0
8056,training_data_singles/entry8056.jpg,27.0,11.0
8057,training_data_singles/entry8057.jpg,33.0,23.0
8058,training_data_singles/entry8058.jpg,32.0,27.0
8059,training_data_singles/entry8059.jpg,29.0,43.0
8060,training_data_singles/entry8060.jpg,28.0,40.0
8061,training_data_singles/entry8061.jpg,32.0,26.0
8062,training_data_singles/entry8062.jpg,24.0,33.0
8063,training_data_singles/entry8063.jpg,22.0,38.0
8064,training_data_singles/entry8064.jpg,29.0,38.0
8065,training_data_singles/entry8065.jpg,33.0,47.0
8066,training_data_singles/entry8066.jpg,31.0,39.0
8067,training_data_singles/entry8067.jpg,30.0,64.0
8068,training_data_singles/entry8068.jpg,15.0,32.0
8069,training_data_singles/entry8069.jpg,26.0,32.0
8070,training_data_singles/entry8070.jpg,40.0,41.0
8071,training_data_singles/entry8071.jpg,41.0,33.0
8072,training_data_singles/entry8072.jpg,45.0,33.0
8073,training_data_singles/entry8073.jpg,38.0,20.0
8074,training_data_singles/entry8074.jpg,37.0,10.0
8075,training_data_singles/entry8075.jpg,27.0,21.0
8076,training_data_singles/entry8076.jpg,25.0,21.0
8077,training_data_singles/entry8077.jpg,27.0,28.0
8078,training_data_singles/entry8078.jpg,26.0,30.0
8079,training_data_singles/entry8079.jpg,21.0,34.0
8080,training_data_singles/entry8080.jpg,20.0,31.0
8081,training_data_singles/entry8081.jpg,41.0,32.0
8082,training_data_singles/entry8082.jpg,28.0,29.0
8083,training_data_singles/entry8083.jpg,26.0,28.0
8084,training_data_singles/entry8084.jpg,33.0,41.0
8085,training_data_singles/entry8085.jpg,29.0,33.0
8086,training_data_singles/entry8086.jpg,39.0,33.0
8087,training_data_singles/entry8087.jpg,38.0,24.0
8088,training_data_singles/entry8088.jpg,38.0,21.0
8089,training_data_singles/entry8089.jpg,38.0,25.0
8090,training_data_singles/entry8090.jpg,35.0,47.0
8091,training_data_singles/entry8091.jpg,37.0,47.0
8092,training_data_singles/entry8092.jpg,38.0,55.0
8093,training_data_singles/entry8093.jpg,32.0,47.0
8094,training_data_singles/entry8094.jpg,31.0,57.0
8095,training_data_singles/entry8095.jpg,28.0,30.0
8096,training_data_singles/entry8096.jpg,26.0,30.0
8097,training_data_singles/entry8097.jpg,0.0,23.0
8098,training_data_singles/entry8098.jpg,52.0,32.0
8099,training_data_singles/entry8099.jpg,37.0,31.0
8100,training_data_singles/entry8100.jpg,27.0,29.0
8101,training_data_singles/entry8101.jpg,25.0,28.0
8102,training_data_singles/entry8102.jpg,35.0,15.0
8103,training_data_singles/entry8103.jpg,32.0,21.0
8104,training_data_singles/entry8104.jpg,35.0,42.0
8105,training_data_singles/entry8105.jpg,34.0,37.0
8106,training_data_singles/entry8106.jpg,33.0,38.0
8107,training_data_singles/entry8107.jpg,34.0,38.0
8108,training_data_singles/entry8108.jpg,27.0,20.0
8109,training_data_singles/entry8109.jpg,29.0,27.0
8110,training_data_singles/entry8110.jpg,32.0,43.0
8111,training_data_singles/entry8111.jpg,21.0,47.0
8112,training_data_singles/entry8112.jpg,17.0,38.0
8113,training_data_singles/entry8113.jpg,21.0,35.0
8114,training_data_singles/entry8114.jpg,37.0,34.0
8115,training_data_singles/entry8115.jpg,33.0,35.0
8116,training_data_singles/entry8116.jpg,30.0,34.0
8117,training_data_singles/entry8117.jpg,33.0,21.0
8118,training_data_singles/entry8118.jpg,33.0,26.0
8119,training_data_singles/entry8119.jpg,39.0,23.0
8120,training_data_singles/entry8120.jpg,32.0,27.0
8121,training_data_singles/entry8121.jpg,32.0,22.0
8122,training_data_singles/entry8122.jpg,35.0,24.0
